EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
100123,2012,49,Travel_Rarely,750,Corporate Functions,16,Doctorate,1,1714,2,Female,69,2,3,Married,19494,22801,3,Y,No,17,3,3,80,0,28,2,3,10,3,2,5,No,,,,PHL,L6
100124,2012,53,Travel_Rarely,531,Marketing,2,Bachelors,1,892,2,Male,69,2,2,Married,19853,23154,3,Y,No,13,4,4,80,1,27,2,3,6,3,2,3,Yes,2018,offered more money,Voluntary,MKM,L5
100125,2012,59,Travel_Rarely,406,Corporate Functions,7,Doctorate,1,605,1,Male,45,3,1,Divorced,19576,3865,5,Y,No,11,3,3,80,0,33,4,1,10,3,4,4,No,,,,VAN,L6
100126,2012,42,Travel_Rarely,753,Delivery,9,Doctorate,1,1197,2,Male,58,2,1,Single,15184,2459,0,Y,Yes,13,5,1,80,0,23,2,2,8,4,4,5,Yes,2020,medical issues,Voluntary,OTT,L4
100127,2012,57,Travel_Rarely,367,Corporate Functions,2,Diploma,1,817,4,Male,39,3,1,Married,19359,24915,6,Y,No,12,1,4,80,0,37,2,3,10,5,4,3,Yes,2022,Misconduct,Involuntary,PHL,L6
100128,2012,37,Travel_Rarely,1063,Sales,5,Diploma,1,833,3,Male,51,1,3,Married,11365,25184,3,Y,No,11,5,3,80,0,18,2,1,6,3,4,3,Yes,2018,retiring,Voluntary,TOR,L3
100129,2012,48,Travel_Rarely,254,Marketing,7,Diploma,1,1157,4,Male,77,2,2,Divorced,19697,19279,3,Y,Yes,21,3,1,80,1,28,4,2,10,4,3,4,No,,,,TOR,L5
100130,2012,49,Travel_Rarely,1000,Delivery,7,Diploma,1,1483,3,Male,80,1,2,Married,14670,23420,6,Y,No,11,5,3,80,0,24,2,1,7,2,4,3,Yes,2019,reallocation out of the area,Voluntary,TOR,L4
100131,2012,46,Travel_Rarely,1397,Product,6,Diploma,1,1404,1,Male,88,1,1,Single,17281,3109,2,Y,Yes,15,5,1,80,0,23,2,2,7,3,1,4,Yes,2019,return to school,Voluntary,CAL,L4
100132,2012,48,Travel_Rarely,936,Corporate Functions,7,Masters,1,171,2,Male,45,2,3,Married,18701,16641,4,Y,No,12,3,3,80,1,28,2,2,10,2,5,3,No,,,,CAL,L6
100133,2012,56,Travel_Rarely,596,Corporate Functions,7,Masters,1,756,1,Male,39,3,1,Single,19464,3794,4,Y,No,11,3,4,80,0,31,4,1,10,3,4,4,No,,,,OTT,L6
100134,2012,47,Travel_Rarely,265,Corporate Functions,6,Diploma,1,1081,4,Male,74,2,2,Married,19606,19329,2,Y,Yes,19,3,1,80,1,27,4,2,10,3,3,4,No,,,,VAN,L6
100135,2012,50,Travel_Rarely,1099,Corporate Functions,29,Doctorate,1,569,2,Male,88,2,3,Married,17046,9314,0,Y,No,15,3,2,80,1,28,2,3,10,4,6,3,No,,,,NYC,L6
100136,2012,47,Travel_Rarely,149,Corporate Functions,11,Masters,1,1608,3,Male,55,2,1,Single,13465,25357,0,Y,No,13,3,2,80,0,27,3,3,10,3,5,2,No,,,,PHL,L6
100137,2012,56,Travel_Rarely,518,Corporate Functions,2,Bachelors,1,804,4,Male,55,3,1,Married,19570,23344,5,Y,No,12,5,4,80,0,31,2,3,6,3,3,2,Yes,2018,offered more money,Voluntary,PHL,L5
100138,2012,50,Travel_Rarely,740,Corporate Functions,18,Diploma,1,1693,2,Male,68,2,3,Married,19508,22837,3,Y,No,17,3,3,80,0,30,2,3,10,3,2,5,No,,,,CAL,L6
100139,2012,48,Travel_Rarely,317,Corporate Functions,20,Masters,1,1529,3,Male,83,1,3,Single,14325,24545,1,Y,No,12,3,3,80,0,29,2,3,10,3,4,3,No,,,,MKM,L6
100140,2012,39,Travel_Rarely,871,Product,2,Bachelors,1,1019,2,Male,67,2,2,Married,10388,4228,4,Y,Yes,12,4,2,80,1,19,3,3,6,3,2,3,Yes,2018,unhappy,Voluntary,TOR,L3
100141,2012,46,Travel_Rarely,1280,Corporate Functions,12,Masters,1,1147,2,Male,43,2,3,Divorced,19264,2873,0,Y,No,15,3,3,80,1,26,4,2,10,3,1,4,No,,,,NYC,L6
100142,2012,50,Travel_Rarely,159,Corporate Functions,10,Doctorate,1,1493,3,Male,49,2,1,Single,13503,25439,0,Y,No,14,3,3,80,0,29,3,3,10,3,5,2,No,,,,BOS,L6
100143,2012,51,Travel_Rarely,1116,Corporate Functions,17,Bachelors,1,1618,2,Male,47,2,3,Single,11195,20658,2,Y,Yes,15,3,3,80,1,30,2,3,10,3,4,4,No,,,,NYC,L6
100144,2012,48,Travel_Rarely,750,Corporate Functions,5,Masters,1,162,2,Male,51,2,3,Married,18889,16464,3,Y,No,11,3,3,80,1,27,2,2,10,1,4,3,No,,,,TOR,L6
100145,2012,48,Travel_Rarely,257,Corporate Functions,6,Diploma,1,1133,4,Male,76,2,2,Married,19669,19294,3,Y,No,20,3,1,80,1,28,4,2,10,4,3,4,No,,,,OTT,L6
100146,2012,49,Travel_Rarely,1216,HR,20,Bachelors,1,1593,2,Male,45,2,2,Divorced,11209,20615,2,Y,No,15,3,2,80,1,31,2,3,10,3,4,5,No,,,,OTT,L3
100147,2012,47,Travel_Rarely,261,HR,6,Masters,1,1109,4,Male,75,2,2,Married,19639,19311,3,Y,No,20,3,1,80,1,28,4,2,10,4,3,4,No,,,,PHL,L5
100148,2012,52,Travel_Rarely,726,Corporate Functions,6,Doctorate,1,737,2,Female,42,2,1,Married,16851,10039,1,Y,No,13,3,1,80,0,34,2,3,10,3,1,5,No,,,,MKM,L6
100149,2012,54,Travel_Rarely,457,Product,6,Masters,1,474,1,Male,46,3,1,Divorced,19458,4201,3,Y,No,11,3,4,80,0,29,4,1,10,4,4,4,No,,,,CAL,L5
100150,2012,42,Travel_Rarely,420,Marketing,8,Bachelors,1,736,3,Male,63,2,4,Married,10321,4928,1,Y,Yes,11,4,1,80,1,22,5,2,8,3,3,3,Yes,2020,career change,Voluntary,CAL,L3
100151,2012,38,Travel_Rarely,222,HR,2,Diploma,1,1113,1,Female,82,3,3,Married,12112,13495,7,Y,No,11,3,3,80,3,20,3,3,6,3,4,2,Yes,2018,maternity leave - did not return,Voluntary,PHL,L3
100152,2012,45,Travel_Rarely,1235,Corporate Functions,2,Bachelors,1,602,1,Male,81,3,2,Married,18565,8077,1,Y,No,12,3,3,80,1,27,2,3,10,3,3,3,No,,,,BOS,L6
100153,2012,49,Travel_Rarely,947,Marketing,7,Diploma,1,152,2,Male,45,2,3,Married,18709,16653,4,Y,No,12,3,3,80,1,28,2,2,10,2,5,3,No,,,,TOR,L5
100154,2012,50,Travel_Rarely,1197,Corporate Functions,3,Bachelors,1,629,1,Male,97,3,1,Married,18338,8057,1,Y,No,11,3,3,80,1,31,2,2,10,2,3,3,No,,,,MKM,L6
100155,2012,47,Travel_Rarely,733,Corporate Functions,3,Diploma,1,372,1,Male,69,2,3,Married,19144,21071,1,Y,No,16,3,2,80,0,28,2,3,10,3,5,3,No,,,,MKM,L6
100156,2012,46,Travel_Rarely,563,Product,1,Doctorate,1,1602,4,Male,56,4,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,10,1,1,5,No,,,,NYC,L4
100157,2012,50,Travel_Rarely,737,Marketing,18,Diploma,1,1686,2,Female,67,2,3,Married,19512,22849,3,Y,No,17,3,3,80,0,30,2,3,10,3,2,5,No,,,,VAN,L5
100158,2012,38,Travel_Rarely,922,Sales,5,Bachelors,1,600,1,Male,47,2,3,Married,14228,15471,3,Y,Yes,11,4,3,80,0,19,1,1,6,3,5,3,Yes,2018,offered more money,Voluntary,MKM,L3
100159,2012,53,Travel_Rarely,913,Corporate Functions,2,Bachelors,1,287,1,Male,68,2,3,Married,19018,21226,2,Y,No,18,3,4,80,0,32,2,3,10,2,5,4,No,,,,BOS,L6
100160,2012,38,Travel_Rarely,623,Corporate Functions,1,Masters,1,1025,1,Male,48,2,3,Divorced,10568,14893,4,Y,No,11,5,2,80,0,18,2,1,6,1,4,3,Yes,2018,career change,Voluntary,TOR,L3
100161,2012,46,Travel_Rarely,825,Corporate Functions,2,Diploma,1,256,3,Male,56,2,3,Married,19579,6034,0,Y,No,14,3,1,80,1,28,3,3,10,5,4,4,No,,,,VAN,L6
100162,2012,47,Travel_Rarely,945,Corporate Functions,1,Bachelors,1,290,2,Male,59,2,3,Married,19805,5771,0,Y,No,15,3,2,80,1,29,5,3,10,5,3,4,No,,,,BOS,L6
100163,2012,49,Travel_Rarely,476,Corporate Functions,3,Bachelors,1,1052,3,Female,38,2,1,Married,16764,10560,3,Y,No,11,3,2,80,0,29,2,4,10,3,1,4,No,,,,VAN,L6
100164,2012,39,Travel_Rarely,621,HR,1,Doctorate,1,1075,1,Male,51,2,3,Divorced,10531,14868,4,Y,No,11,4,2,80,0,19,2,1,6,1,4,3,Yes,2018,unhappy,Voluntary,NYC,L3
100165,2012,47,Travel_Rarely,326,Corporate Functions,13,Masters,1,541,3,Male,73,2,4,Married,10318,4429,1,Y,Yes,11,4,2,80,1,28,4,2,10,3,4,3,Yes,2022,long hours,Voluntary,OTT,L6
100166,2012,56,Travel_Rarely,537,Corporate Functions,23,Doctorate,1,854,2,Male,83,3,2,Married,10364,4374,2,Y,Yes,12,4,3,80,0,30,2,2,9,3,4,2,Yes,2021,return to school,Voluntary,NYC,L6
100167,2012,56,Travel_Rarely,818,Corporate Functions,7,Diploma,1,129,3,Female,42,3,3,Single,13789,24304,2,Y,No,12,3,2,80,0,32,2,1,10,3,1,3,No,,,,PHL,L6
100168,2012,51,Travel_Rarely,409,Corporate Functions,2,Masters,1,898,1,Male,56,1,4,Married,18349,25732,1,Y,Yes,15,2,4,80,0,30,2,3,10,5,2,3,Yes,2022,Misconduct,Involuntary,NYC,L6
100169,2012,59,Travel_Rarely,420,Corporate Functions,7,Doctorate,1,553,1,Male,41,3,1,Married,19566,3854,5,Y,No,11,3,3,80,0,33,4,1,10,3,4,4,No,,,,TOR,L6
100170,2012,49,Travel_Rarely,843,Corporate Functions,3,Masters,1,896,1,Female,97,3,1,Married,17824,4628,1,Y,No,12,3,3,80,1,29,3,3,10,2,5,3,No,,,,VAN,L6
100171,2012,51,Travel_Rarely,524,HR,19,Bachelors,1,1533,2,Male,87,1,4,Single,14843,24451,1,Y,No,14,3,3,80,0,30,2,3,10,3,4,4,No,,,,OTT,L4
100172,2012,43,Travel_Rarely,1271,Marketing,2,Diploma,1,1106,2,Male,85,2,1,Married,10865,2340,7,Y,Yes,13,3,3,80,0,23,1,2,8,3,2,3,Yes,2020,career change,Voluntary,TOR,L3
100173,2012,53,Travel_Rarely,460,Corporate Functions,5,Diploma,1,468,1,Male,46,3,2,Divorced,19448,4232,3,Y,No,11,3,4,80,0,29,4,1,10,4,4,4,No,,,,OTT,L6
100174,2012,54,Travel_Rarely,639,Corporate Functions,2,Bachelors,1,575,4,Male,73,3,1,Married,18938,18865,0,Y,No,14,3,2,80,0,34,2,3,10,4,2,4,No,,,,VAN,L6
100175,2012,41,Travel_Rarely,1360,Delivery,12,Masters,1,58,2,Female,49,3,3,Married,19545,16280,1,Y,No,12,3,4,80,0,23,0,3,8,6,6,3,Yes,2020,maternity leave - did not return,Voluntary,TOR,L5
100176,2012,55,Travel_Rarely,782,Corporate Functions,19,Doctorate,1,1537,3,Female,64,2,3,Married,19616,22884,1,Y,No,21,4,3,80,1,34,3,3,10,3,1,4,No,,,,OTT,L6
100177,2012,39,Travel_Rarely,536,Delivery,8,Masters,1,1082,2,Male,74,2,2,Married,9919,4685,1,Y,No,11,5,4,80,1,20,3,2,8,3,4,3,Yes,2020,retiring,Voluntary,NYC,L2
100178,2012,42,Travel_Frequently,481,Corporate Functions,12,Masters,1,1167,3,Male,44,3,1,Single,13758,2447,0,Y,Yes,12,5,2,80,0,22,2,2,8,4,5,5,Yes,2020,return to school,Voluntary,CAL,L4
100179,2012,46,Travel_Rarely,262,Corporate Functions,19,Diploma,1,1683,2,Male,84,1,3,Single,14057,24664,0,Y,No,12,3,3,80,0,28,2,3,10,3,5,4,No,,,,TOR,L6
100180,2012,49,Travel_Rarely,1256,Corporate Functions,18,Doctorate,1,1595,2,Male,40,3,2,Divorced,11177,20711,2,Y,No,14,3,2,80,1,31,3,3,10,3,4,5,No,,,,OTT,L6
100181,2012,51,Travel_Rarely,571,Corporate Functions,3,Masters,1,1554,2,Male,73,2,4,Married,10157,14829,0,Y,No,15,2,1,80,1,33,3,3,10,3,1,3,Yes,2022,Misconduct,Involuntary,BOS,L6
100182,2012,42,Travel_Rarely,775,Corporate Functions,8,Doctorate,1,1144,2,Male,59,2,1,Married,12680,2407,2,Y,No,12,3,2,80,0,22,1,2,8,3,4,4,Yes,2020,career change,Voluntary,NYC,L3
100183,2012,46,Travel_Rarely,1402,Corporate Functions,2,Doctorate,1,1204,3,Female,69,3,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,10,6,6,4,No,,,,OTT,L6
100184,2012,44,Travel_Rarely,1376,Product,1,Bachelors,1,1098,2,Male,91,2,1,Married,10482,2326,9,Y,No,14,4,4,80,1,24,1,3,8,3,2,3,Yes,2020,reallocation out of the area,Voluntary,BOS,L3
100185,2012,47,Travel_Rarely,202,Corporate Functions,2,Masters,1,820,3,Female,33,3,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,10,5,2,1,No,,,,CAL,L6
100186,2012,47,Travel_Rarely,1147,Corporate Functions,18,Masters,1,1595,2,Male,43,3,3,Married,11244,20733,2,Y,No,16,3,2,80,0,29,3,3,10,3,4,4,No,,,,MKM,L6
100187,2012,46,Travel_Rarely,1170,Corporate Functions,4,Masters,1,941,2,Male,91,2,1,Married,10453,2516,7,Y,Yes,13,4,4,80,1,26,1,2,9,3,2,3,Yes,2021,unhappy,Voluntary,CAL,L6
100188,2012,46,Travel_Rarely,1234,Corporate Functions,3,Bachelors,1,1294,1,Male,92,1,2,Single,17893,3724,2,Y,Yes,16,3,1,80,0,25,2,2,9,4,1,4,Yes,2021,offered more money,Voluntary,MKM,L6
100189,2012,49,Travel_Rarely,527,Sales,8,Doctorate,1,944,1,Female,51,3,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,10,4,1,3,No,,,,PHL,L3
100190,2012,50,Travel_Rarely,989,Corporate Functions,7,Diploma,1,80,2,Female,43,2,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,10,2,5,3,No,,,,CAL,L6
100191,2012,52,Travel_Frequently,372,Sales,17,Doctorate,1,1109,1,Male,85,3,2,Single,13208,9538,4,Y,Yes,15,5,3,80,0,20,2,2,6,3,2,3,Yes,2018,reallocation out of the area,Voluntary,PHL,L3
100192,2013,49,Travel_Rarely,1302,Corporate Functions,16,Bachelors,1,1573,2,Male,39,3,2,Divorced,11036,20758,2,Y,No,14,3,2,80,1,31,3,3,9,3,3,4,No,,,,VAN,L6
100193,2013,51,Travel_Rarely,619,Corporate Functions,7,Bachelors,1,761,1,Male,51,3,1,Divorced,19496,3797,3,Y,No,13,3,3,80,0,27,3,2,9,4,2,4,No,,,,NYC,L6
100194,2013,42,Travel_Rarely,400,Corporate Functions,25,Masters,1,175,3,Male,90,3,3,Married,16969,19515,1,Y,No,11,3,4,80,1,24,2,3,9,4,2,4,No,,,,OTT,L6
100195,2013,41,Travel_Rarely,1101,HR,1,Diploma,1,1055,2,Male,78,2,1,Married,10430,3363,6,Y,No,13,4,3,80,1,21,2,3,7,3,2,3,Yes,2020,reallocation out of the area,Voluntary,NYC,L3
100196,2013,49,Travel_Frequently,555,Marketing,24,Bachelors,1,651,1,Male,87,3,2,Single,12360,9993,2,Y,Yes,13,5,3,80,0,13,2,2,5,3,3,3,Yes,2018,reallocation out of the area,Voluntary,MKM,L3
100197,2013,38,Travel_Rarely,511,Corporate Functions,6,Doctorate,1,1044,3,Male,48,2,2,Married,11652,4330,0,Y,No,11,4,1,80,0,18,4,2,6,3,3,4,Yes,2019,unhappy,Voluntary,TOR,L3
100198,2013,49,Travel_Rarely,390,Corporate Functions,7,Doctorate,1,1275,3,Male,85,2,2,Married,19822,19067,3,Y,No,21,3,1,80,1,29,4,2,9,4,3,4,No,,,,CAL,L6
100199,2013,57,Travel_Rarely,396,Corporate Functions,2,Diploma,1,815,4,Male,42,3,1,Married,19400,24608,6,Y,No,12,2,4,80,0,35,2,3,9,4,4,3,Yes,2022,Misconduct,Involuntary,BOS,L6
100200,2013,34,Travel_Frequently,726,Marketing,10,Masters,1,1585,3,Male,55,2,1,Single,10281,21599,8,Y,Yes,16,5,2,80,0,14,2,3,5,4,2,1,Yes,2018,unhappy,Voluntary,BOS,L3
100201,2013,42,Travel_Rarely,539,Corporate Functions,7,Diploma,1,949,1,Male,64,3,3,Divorced,18481,16349,1,Y,No,12,3,1,80,0,24,3,2,9,3,5,4,No,,,,MKM,L6
100202,2013,49,Travel_Rarely,561,Corporate Functions,8,Diploma,1,118,2,Female,34,3,3,Single,13784,24768,1,Y,No,13,3,2,80,0,28,1,2,9,3,1,2,No,,,,PHL,L6
100203,2013,46,Travel_Frequently,202,Corporate Functions,2,Bachelors,1,822,2,Male,33,3,3,Single,16759,12982,1,Y,No,11,3,3,80,0,25,3,2,9,5,1,1,No,,,,VAN,L6
100204,2013,42,Travel_Rarely,473,Corporate Functions,5,Diploma,1,665,2,Male,67,3,4,Married,18663,16147,0,Y,No,12,3,2,80,1,24,3,2,9,2,4,3,No,,,,MKM,L6
100205,2013,50,Travel_Rarely,628,Corporate Functions,4,Doctorate,1,1077,3,Female,73,2,4,Married,9982,14270,0,Y,No,16,2,2,80,0,25,3,3,9,3,1,3,Yes,2022,Misconduct,Involuntary,BOS,L6
100206,2013,42,Travel_Rarely,506,HR,6,Doctorate,1,713,2,Male,66,3,4,Divorced,18585,16173,0,Y,No,12,3,2,80,1,24,3,2,9,2,4,3,No,,,,PHL,L5
100207,2013,43,Travel_Rarely,1211,Marketing,5,Masters,1,1270,3,Male,86,3,1,Single,19238,17484,1,Y,No,14,3,3,80,1,25,3,2,9,3,5,5,No,,,,MKM,L5
100208,2013,31,Travel_Frequently,1031,Marketing,16,Doctorate,1,1009,3,Female,48,3,1,Single,2729,8431,1,Y,Yes,16,4,2,80,0,13,1,2,5,4,4,4,Yes,2018,maternity leave - did not return,Voluntary,MKM,L1
100209,2013,46,Travel_Rarely,801,Corporate Functions,7,Diploma,1,406,2,Male,53,2,3,Divorced,18601,16487,3,Y,No,12,3,3,80,1,26,2,2,9,2,5,3,No,,,,VAN,L6
100210,2013,45,Travel_Frequently,1249,Corporate Functions,7,Masters,1,425,1,Male,97,3,1,Divorced,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,9,4,4,4,No,,,,MKM,L6
100211,2013,57,Travel_Rarely,376,Corporate Functions,2,Masters,1,817,4,Male,40,3,1,Married,19372,24816,6,Y,No,12,2,4,80,0,36,2,3,9,5,4,3,Yes,2022,Misconduct,Involuntary,BOS,L6
100212,2013,46,Travel_Rarely,1328,Marketing,6,Masters,1,1298,1,Male,85,2,1,Married,10474,3136,8,Y,Yes,13,5,3,80,0,21,1,2,6,2,1,2,Yes,2019,long hours,Voluntary,BOS,L3
100213,2013,46,Travel_Rarely,145,Corporate Functions,11,Bachelors,1,1659,2,Male,58,2,1,Single,13447,25321,0,Y,No,13,3,2,80,0,26,3,3,9,3,5,2,No,,,,CAL,L6
100214,2013,46,Travel_Rarely,1369,Corporate Functions,2,Masters,1,1233,2,Male,70,3,1,Married,16953,24130,7,Y,No,22,4,1,80,0,27,2,3,9,5,5,4,No,,,,CAL,L6
100215,2013,46,Travel_Rarely,616,Marketing,10,Bachelors,1,1384,1,Male,74,2,4,Married,8685,14250,0,Y,No,12,5,3,80,1,17,2,3,6,3,1,3,Yes,2019,return to school,Voluntary,OTT,L3
100216,2013,42,Travel_Rarely,477,Product,12,Bachelors,1,1157,3,Male,44,3,1,Married,13724,2456,0,Y,Yes,12,5,2,80,0,22,2,2,8,4,5,5,Yes,2021,offered more money,Voluntary,MKM,L3
100217,2013,42,Travel_Rarely,874,Corporate Functions,7,Diploma,1,900,3,Male,46,2,4,Married,8916,5698,1,Y,No,14,3,1,80,1,12,4,3,5,3,2,3,Yes,2018,long hours,Voluntary,BOS,L3
100218,2013,43,Travel_Rarely,460,Corporate Functions,23,Masters,1,180,3,Male,87,3,3,Married,17020,19644,1,Y,No,12,3,4,80,2,24,3,3,9,4,2,4,No,,,,NYC,L6
100219,2013,42,Travel_Rarely,981,Corporate Functions,12,Doctorate,1,520,1,Male,59,2,2,Married,14335,4345,0,Y,No,11,3,3,80,1,24,3,3,9,4,1,4,No,,,,NYC,L6
100220,2013,42,Travel_Frequently,570,Sales,8,Doctorate,1,809,2,Male,66,3,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,9,3,5,4,No,,,,OTT,L5
100221,2013,45,Travel_Rarely,416,Corporate Functions,14,Bachelors,1,974,3,Male,53,3,1,Married,13097,2642,0,Y,No,12,1,2,80,0,25,2,2,9,4,5,5,Yes,2022,Misconduct,Involuntary,BOS,L6
100222,2013,40,Travel_Rarely,1360,Corporate Functions,12,Diploma,1,62,2,Male,49,3,2,Married,19511,16284,1,Y,Yes,12,5,4,80,0,22,0,2,8,5,5,3,Yes,2021,reallocation out of the area,Voluntary,OTT,L4
100223,2013,51,Travel_Rarely,706,Corporate Functions,4,Diploma,1,609,1,Male,55,1,4,Married,15258,25498,1,Y,Yes,15,3,4,80,0,25,2,3,7,3,2,3,Yes,2020,offered more money,Voluntary,BOS,L4
100224,2013,52,Travel_Rarely,1211,Corporate Functions,1,Doctorate,1,37,1,Male,78,2,3,Divorced,15445,22034,2,Y,No,16,3,3,80,0,30,2,3,9,3,1,3,No,,,,BOS,L6
100225,2013,44,Travel_Rarely,1114,Corporate Functions,4,Doctorate,1,1201,1,Male,89,3,2,Married,18211,8672,6,Y,No,11,3,3,80,1,26,4,3,9,3,2,4,No,,,,NYC,L6
100226,2013,43,Travel_Rarely,1005,Corporate Functions,3,Doctorate,1,1448,2,Male,84,3,1,Married,19123,17441,1,Y,No,13,3,3,80,1,25,3,2,9,3,4,5,No,,,,NYC,L6
100227,2013,43,Travel_Rarely,1051,Sales,17,Diploma,1,706,2,Male,45,2,2,Divorced,16723,16379,1,Y,Yes,12,3,3,80,0,22,0,3,6,4,4,2,Yes,2019,unhappy,Voluntary,PHL,L4
100228,2013,48,Travel_Rarely,513,Corporate Functions,8,Masters,1,952,1,Female,52,3,2,Married,7419,22509,3,Y,No,11,3,2,80,0,28,2,2,9,4,1,3,No,,,,PHL,L6
100229,2013,44,Travel_Rarely,288,Delivery,1,Masters,1,389,2,Male,69,3,4,Married,19114,15998,0,Y,No,11,3,2,80,1,24,2,2,9,1,1,3,No,,,,PHL,L5
100230,2013,35,Travel_Rarely,541,Marketing,2,Bachelors,1,1000,2,Male,51,2,3,Married,10290,5506,1,Y,No,11,5,1,80,1,15,5,3,6,3,2,3,Yes,2019,medical issues,Voluntary,TOR,L2
100231,2013,45,Travel_Rarely,867,Corporate Functions,2,Doctorate,1,255,3,Male,53,2,3,Married,19437,6155,0,Y,No,14,3,1,80,1,26,3,3,9,5,4,4,No,,,,OTT,L6
100232,2013,46,Travel_Rarely,273,Corporate Functions,5,Bachelors,1,1022,4,Male,71,2,2,Divorced,19535,19369,2,Y,Yes,18,3,1,80,1,26,4,2,9,3,3,4,No,,,,VAN,L6
100233,2013,48,Travel_Rarely,528,Delivery,7,Doctorate,1,1217,1,Male,67,3,1,Single,19715,4132,2,Y,No,12,3,2,80,0,26,3,1,9,3,4,3,No,,,,MKM,L5
100234,2013,39,Travel_Rarely,538,HR,9,Doctorate,1,1254,2,Male,48,2,1,Married,12862,3083,0,Y,No,11,3,2,80,0,19,2,2,7,3,4,5,Yes,2020,return to school,Voluntary,TOR,L3
100235,2013,48,Travel_Rarely,802,Corporate Functions,5,Diploma,1,888,1,Male,96,3,1,Married,17718,4719,2,Y,No,14,3,3,80,1,28,3,3,9,2,4,2,No,,,,OTT,L6
100236,2013,43,Travel_Rarely,911,Corporate Functions,3,Doctorate,1,1525,2,Male,80,3,1,Married,19090,17424,2,Y,No,13,3,3,80,1,25,3,2,9,3,4,5,No,,,,BOS,L6
100237,2013,42,Travel_Rarely,759,Product,8,Diploma,1,1145,2,Male,58,2,1,Married,12737,2409,2,Y,No,12,3,2,80,0,22,1,2,8,3,4,4,Yes,2021,reallocation out of the area,Voluntary,NYC,L3
100238,2013,48,Travel_Rarely,758,Corporate Functions,15,Diploma,1,1731,1,Female,71,2,3,Married,19482,22772,4,Y,No,16,3,3,80,0,28,2,3,9,4,2,5,No,,,,NYC,L6
100239,2013,47,Travel_Rarely,269,Delivery,14,Bachelors,1,1797,4,Male,57,3,2,Divorced,17308,2683,2,Y,No,12,3,2,80,0,25,3,2,9,4,1,3,No,,,,BOS,L4
100240,2013,46,Travel_Rarely,1365,Corporate Functions,2,Masters,1,1206,3,Female,69,3,1,Divorced,17085,24064,7,Y,No,22,3,1,80,0,28,2,3,9,5,5,4,No,,,,BOS,L6
100241,2013,44,Travel_Rarely,485,Marketing,6,Masters,1,658,2,Male,98,3,1,Married,17480,4964,1,Y,No,12,3,4,80,0,25,3,3,9,3,5,3,No,,,,PHL,L4
100242,2013,46,Travel_Rarely,206,Corporate Functions,2,Doctorate,1,833,2,Male,34,3,3,Married,16787,12983,1,Y,No,11,3,3,80,0,25,3,2,9,5,1,1,No,,,,PHL,L6
100243,2013,45,Travel_Rarely,511,Corporate Functions,2,Bachelors,1,182,1,Male,77,2,1,Married,10392,2124,1,Y,No,21,3,3,80,2,24,2,3,9,4,5,4,No,,,,MKM,L6
100244,2013,47,Travel_Frequently,195,Corporate Functions,4,Bachelors,1,741,3,Male,32,3,4,Divorced,16818,13085,1,Y,No,11,3,3,80,0,25,3,2,9,5,2,1,No,,,,PHL,L6
100245,2013,31,Travel_Rarely,983,HR,13,Bachelors,1,941,2,Female,49,3,1,Single,2540,8219,1,Y,Yes,15,3,3,80,0,13,1,3,5,4,4,4,Yes,2018,maternity leave - did not return,Voluntary,NYC,L1
100246,2013,43,Travel_Rarely,442,Corporate Functions,5,Bachelors,1,619,2,Male,67,3,4,Divorced,18739,16122,0,Y,No,12,3,2,80,1,24,3,2,9,2,3,3,No,,,,CAL,L6
100247,2013,45,Travel_Rarely,591,Corporate Functions,2,Diploma,1,297,3,Male,60,2,3,Married,19502,5196,0,Y,No,12,3,2,80,0,26,3,3,9,6,4,5,No,,,,CAL,L6
100248,2013,45,Travel_Rarely,519,Corporate Functions,1,Doctorate,1,216,1,Male,85,2,1,Married,10426,2131,1,Y,No,23,3,3,80,2,24,2,3,9,5,5,3,No,,,,NYC,L6
100249,2013,37,Travel_Rarely,687,Product,1,Masters,1,892,1,Male,46,2,3,Divorced,11366,15037,4,Y,Yes,11,4,3,80,0,17,1,1,5,1,4,3,Yes,2018,retiring,Voluntary,PHL,L3
100250,2013,44,Travel_Rarely,1199,Corporate Functions,4,Doctorate,1,1288,3,Male,92,4,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,9,4,5,5,No,,,,BOS,L6
